CropSeq	crop_no	day	precip	irrigation	evap	transpire	drainage	waterInSoil	plantwaterInSoil	droughtFactorPlant	droughtFactorSoil	LAI	NO3-N	Canopy
1	99	1	0	0	0.45	0	0.0144863029412181	104.989478944625	4.80150382055113	0.156742566704735	0	0	0.00108829515397642	0
1	99	2	0	0	0.45	0	0.000869178176476026	104.538609766449	4.35150382055113	0.235773191101762	0	0	6.6098461184935E-05	0
1	99	3	11.8	0	0.45	0	8.84268672274865	107.0459230437	6.29444576517022	0	0	0	0.661951728376027	0
1	99	4	0	0	0.45	0	0.663499277688401	105.932423766012	5.70302228184736	0	0	0	0.0464425614267445	0
1	99	5	0	0	0.45	0	0.0398099566613031	105.44261380935	5.25302228184736	0.0774452646535655	0	0	0.00280594754972205	0
1	99	6	0	0	0.45	0	0.00238859739967992	104.990225211951	4.80302228184736	0.156475889050593	0	0	0.000170463682468194	0
1	99	7	0	0	0.45	0	0.000143315843980929	104.540081896107	4.35302228184736	0.235506513447621	0	0	1.0358715419123E-05	0
1	99	8	0	0	0.45	0	8.59895064152738E-06	104.090073297156	3.90302228184736	0.314537137844648	0	0	6.29456932673386E-07	0
1	99	9	11.8	0	0.45	0	8.44635680039645	106.99371649676	6.26753687284799	0	0	0	0.606522265461812	0
1	99	10	0	0	0.45	0	0.615942785091346	105.927773711668	5.70140774830803	0	0	0	0.0415177723957876	0
1	99	11	0	0	0.45	0	0.0369565671054784	105.440817144563	5.25140774830803	0.0777288148618399	0	0	0.00251028431936931	0
1	99	12	0	0	0.45	0	0.00221739402632977	104.988599750537	4.80140774830803	0.156759439258867	0	0	0.000152554466669462	0
1	99	13	0	0	0.45	0	0.000133043641578183	104.538466706895	4.35140774830803	0.235790063655895	0	0	9.27333396797614E-06	0
1	99	14	0	0	0.45	0	7.98261849709547E-06	104.088458724277	3.90140774830803	0.314820688052923	0	0	5.63676614872829E-07	0
1	99	15	11.8	0	0.45	0	8.44493016158116	106.993528562695	6.26744000083563	0	0	0	0.585144555899676	0
1	99	16	0	0	0.22	0	0.818999590652311	105.954528972043	5.71520193598729	0	0	0	0.0532725309785405	0
1	99	17	0	0	0.22	0	0.0491399754391382	105.685388996604	5.49520193598729	0.0349127995803777	0	0	0.00320925885180783	0
1	99	18	0	0	0.22	0	0.00294839852634709	105.462440598078	5.27520193598729	0.0735499937300357	0	0	0.000194648838406399	0
1	99	19	0	0	0.22	0	0.000176903911578421	105.242263694166	5.05520193598729	0.112187187879694	0	0	1.18098173404013E-05	0
1	99	20	0	0	0.22	0	1.06142346932359E-05	105.022253079931	4.83520193598729	0.150824382029351	0	0	7.16492535227761E-07	0
1	99	21	13.1612903225806	0	0.22	0	10.6760949927438	107.287448409768	6.41894507145123	0	0	0	0.711773854332996	0
1	99	22	0	0	0.22	0	1.08673936091801	105.98070904885	5.72429224022422	0	0	0	0.0666988890172122	0
1	99	23	0	0	0.22	0	0.0652043616550813	105.695504687195	5.50429224022422	0.0333163275363689	0	0	0.00401077410158325	0
1	99	24	0	0	0.22	0	0.00391226169930221	105.471592425496	5.28429224022422	0.0719535216860268	0	0	0.000243364899307345	0
1	99	25	0	0	0.22	0	0.00023473570195506	105.251357689794	5.06429224022422	0.110590715835685	0	0	1.47735814694734E-05	0
1	99	26	0	0	0.22	0	1.40841421205096E-05	105.031343605652	4.84429224022422	0.149227909985343	0	0	8.96788108393138E-07	0
1	99	27	13.1612903225806	0	0.22	0	10.684127393762	107.28850653447	6.41949048970544	0	0	0	0.672310599851808	0
1	99	28	0	0	0.22	0	1.08770323654853	105.980803297922	5.72432496531948	0	0	0	0.0630413893129908	0
1	99	29	0	0	0.22	0	0.0652621941929095	105.695541103729	5.50432496531948	0.0333105802370105	0	0	0.00379299063474346	0
1	99	30	0	0	0.22	0	0.00391573165157297	105.471625372077	5.28432496531948	0.0719477743866683	0	0	0.000230280200572624	0
1	99	31	0	0	0.22	0	0.00023494389909331	105.251390428178	5.06432496531948	0.110584968536326	0	0	1.39870111490966E-05	0
1	99	32	0	0	0.22	0	1.40966339442627E-05	105.031376331544	4.84432496531948	0.149222162685984	0	0	8.49502684968949E-07	0
1	99	33	13.1612903225806	0	0.22	0	10.6841563104057	107.288510343719	6.41949245321116	0	0	0	0.636637725929707	0
1	99	34	0	0	0.22	0	1.0877067065008	105.980803637218	5.72432508312982	0	0	0	0.0597310151278001	0
1	99	35	0	0	0.22	0	0.0652624023900478	105.695541234828	5.50432508312982	0.0333105595467328	0	0	0.00359587614072803	0
1	99	36	0	0	0.22	0	0.0039157441434034	105.471625490685	5.28432508312982	0.0719477536963906	0	0	0.000218435547725243	0
1	99	37	0	0	0.22	0	0.000234944648602067	105.251390546036	5.06432508312982	0.110584947846049	0	0	1.32748717968269E-05	0
1	99	38	0	0	0.22	0	1.40966789146546E-05	105.031376449357	4.84432508312982	0.149222141995706	0	0	8.06684941509938E-07	0
1	99	39	13.1612903225806	0	0.22	0	10.6841564145056	107.288510357433	6.41949246027978	0	0	0	0.604866031124963	0
1	99	40	0	0	0.22	0	1.08770671899263	105.98080363844	5.72432508355394	0	0	0	0.0567826488177887	0
1	99	41	0	0	0.22	0	0.0652624031395565	105.6955412353	5.50432508355394	0.0333105594722479	0	0	0.00342031720830555	0
1	99	42	0	0	0.22	0	0.00391574418837379	105.471625491112	5.28432508355394	0.0719477536219058	0	0	0.00020788616696893	0
